Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
408,791,791,409,-118.14,33.77,5.8408,500000,NEAR OCEAN
408,1178,1178,401,-122.17,37.48,5.9629,352700,NEAR BAY
408,1242,1242,407,-117.95,33.71,6.1092,306500,<1H OCEAN
408,1013,1013,415,-122.5,37.92,6.1632,349200,NEAR BAY
408,1291,1291,409,-117.86,33.9,7.2478,299200,<1H OCEAN
408,1020,1020,433,-117.21,33.03,11.0911,500001,NEAR OCEAN
409,1163,1163,441,-121.55,39.1,1.2857,47000,INLAND
409,1009,1009,441,-121.56,39.16,1.5827,63000,INLAND
409,1208,1208,423,-117.13,32.72,1.758,126600,NEAR OCEAN
409,2087,2087,387,-118.2,33.99,1.9132,154600,<1H OCEAN
409,1667,1667,411,-118.22,34.05,1.9402,139300,<1H OCEAN
409,1706,1706,422,-118.19,34.04,2.1029,153300,<1H OCEAN
409,1707,1707,428,-118.27,34.0,2.148,103800,<1H OCEAN
409,754,754,368,-117.21,33.13,2.2278,132800,NEAR OCEAN
409,1100,1100,435,-121.74,39.38,2.3243,85500,INLAND
409,1398,1398,411,-118.15,34.19,2.3967,163100,<1H OCEAN
409,991,991,454,-117.03,32.74,2.4345,129700,NEAR OCEAN
409,1441,1441,445,-120.86,37.49,2.4706,89400,INLAND
409,758,758,467,-119.7,34.43,2.6875,320600,<1H OCEAN
409,1143,1143,465,-120.14,34.6,2.9479,243100,NEAR OCEAN
409,1316,1316,401,-118.32,33.9,3.0526,216400,<1H OCEAN
409,946,946,395,-118.36,34.05,3.3333,254700,<1H OCEAN
409,1211,1211,427,-122.47,37.71,3.5156,239400,NEAR OCEAN
409,1091,1091,425,-122.49,37.76,3.5909,331200,NEAR BAY
409,1065,1065,414,-118.35,34.05,3.6435,195800,<1H OCEAN
409,1005,1005,453,-118.31,34.26,3.8,217100,<1H OCEAN
409,805,805,426,-117.27,32.83,3.875,410000,NEAR OCEAN
409,1100,1100,409,-119.33,36.31,4.0577,107300,INLAND
409,1356,1356,453,-121.83,37.29,4.5943,123500,<1H OCEAN
409,1063,1063,414,-122.42,37.66,4.7361,302600,NEAR OCEAN
409,1136,1136,401,-122.48,37.75,4.7703,331000,NEAR BAY
409,1393,1393,403,-121.83,37.26,5.5875,259300,<1H OCEAN
409,1053,1053,417,-119.74,34.41,5.5959,346200,NEAR OCEAN
409,1028,1028,454,-118.4,33.96,5.6732,330700,<1H OCEAN
409,1380,1380,405,-121.86,37.38,5.8686,181100,<1H OCEAN
409,1232,1232,390,-121.98,37.97,5.9617,231100,INLAND
409,1092,1092,388,-119.74,34.45,6.0597,383100,<1H OCEAN
409,1312,1312,514,-121.22,38.78,6.3914,218000,INLAND
409,1063,1063,395,-118.35,34.0,6.939,372000,<1H OCEAN
409,967,967,359,-117.93,33.88,7.2893,293500,<1H OCEAN
409,1231,1231,415,-118.09,34.12,7.8347,500001,<1H OCEAN
409,1248,1248,427,-122.13,37.39,12.0372,500001,NEAR BAY
409,1252,1252,432,-122.04,37.29,12.2145,500001,<1H OCEAN
410,920,920,460,-118.08,33.91,0.9946,159900,<1H OCEAN
410,1221,1221,430,-117.09,32.69,1.3269,108000,NEAR OCEAN
410,1460,1460,465,-118.98,35.38,1.4786,54800,INLAND
410,846,846,588,-120.89,35.37,1.65,227300,NEAR OCEAN
410,1069,1069,523,-115.51,33.24,1.6552,43300,INLAND
410,1090,1090,454,-118.31,33.98,1.825,106600,<1H OCEAN
410,1168,1168,449,-120.64,36.99,2.2794,75700,INLAND
410,1520,1520,416,-119.3,36.35,2.3304,64900,INLAND
410,990,990,600,-120.02,37.72,2.3818,88100,INLAND
410,1065,1065,444,-121.63,39.16,2.4183,103800,INLAND
410,1177,1177,442,-118.18,33.9,2.4333,155000,<1H OCEAN
410,1835,1835,415,-118.22,34.09,2.48,138900,<1H OCEAN
410,1135,1135,1621,-117.16,34.26,2.5446,135200,INLAND
410,1700,1700,436,-118.11,34.06,2.5488,187500,<1H OCEAN
410,1107,1107,427,-118.13,34.16,2.5664,215000,<1H OCEAN
410,1839,1839,403,-118.21,33.92,2.5833,132700,<1H OCEAN
410,1507,1507,408,-121.62,36.67,2.8942,129000,<1H OCEAN
410,912,912,417,-121.43,38.54,2.9769,92700,INLAND
410,843,843,394,-119.03,35.38,3.0,91800,INLAND
410,601,601,495,-117.16,32.74,3.0571,418800,NEAR OCEAN
410,1248,1248,412,-119.57,36.7,3.1442,72300,INLAND
410,1449,1449,529,-121.4,36.38,3.3289,190600,<1H OCEAN
410,1084,1084,404,-118.15,33.93,3.3411,220500,<1H OCEAN
410,1031,1031,489,-122.09,37.11,3.6474,231600,NEAR OCEAN
410,1002,1002,456,-118.42,34.0,3.9798,458600,<1H OCEAN
410,1050,1050,433,-122.32,37.55,4.6406,500001,NEAR OCEAN
410,1225,1225,434,-122.41,37.72,4.8214,242900,NEAR BAY
410,853,853,408,-121.9,37.44,5.0821,265500,<1H OCEAN
410,674,674,410,-122.03,37.34,5.1602,231200,<1H OCEAN
410,1156,1156,447,-122.08,37.7,5.2497,259300,NEAR BAY
410,1657,1657,418,-122.08,37.58,5.5218,254400,NEAR BAY
410,830,830,454,-117.71,33.47,5.5507,345700,<1H OCEAN
410,837,837,399,-122.06,37.38,5.6999,470000,NEAR BAY
410,1190,1190,396,-122.02,37.34,5.7881,344700,<1H OCEAN
410,1132,1132,421,-121.34,38.59,5.9174,225900,INLAND
410,933,933,411,-122.56,37.95,6.1444,500001,NEAR OCEAN
410,1055,1055,416,-122.09,37.38,6.1995,407200,NEAR BAY
410,1497,1497,427,-121.81,37.23,6.3178,248000,<1H OCEAN
410,1397,1397,419,-118.95,34.16,6.541,291500,<1H OCEAN
410,751,751,417,-118.34,34.13,6.6739,500001,<1H OCEAN
410,903,903,519,-117.67,33.44,6.6852,500001,<1H OCEAN
410,1067,1067,382,-121.94,37.54,6.7599,356000,<1H OCEAN
410,807,807,428,-117.93,33.62,7.0516,500001,<1H OCEAN
410,928,928,456,-118.55,33.99,7.9096,500001,NEAR OCEAN
410,842,842,472,-122.44,37.8,7.9761,500001,NEAR BAY
410,1083,1083,429,-117.23,32.81,8.1844,406300,NEAR OCEAN
411,786,786,455,-122.34,37.94,1.681,145500,NEAR BAY
411,1051,1051,414,-119.04,35.36,1.8362,66900,INLAND
411,1468,1468,428,-118.29,33.95,1.9702,93200,<1H OCEAN
411,1030,1030,456,-117.84,33.65,2.2262,225000,<1H OCEAN
411,1089,1089,432,-121.44,38.53,2.3272,80600,INLAND
411,1652,1652,405,-119.62,36.58,2.6858,62400,INLAND
411,999,999,663,-120.42,38.42,2.7344,91900,INLAND
411,1333,1333,398,-120.76,37.44,2.7562,90500,INLAND
411,1342,1342,472,-121.23,37.95,2.7958,59000,INLAND
411,1336,1336,418,-121.88,37.35,2.8167,183500,<1H OCEAN
411,1171,1171,416,-122.27,40.53,2.875,129800,INLAND
411,1041,1041,436,-119.71,34.42,2.925,246900,<1H OCEAN
411,1050,1050,416,-121.36,38.73,3.141,220100,INLAND
411,1403,1403,509,-117.88,33.71,3.1742,245000,<1H OCEAN
411,870,870,450,-117.27,32.84,3.2109,376000,NEAR OCEAN
411,1052,1052,399,-117.92,34.07,3.2122,195500,<1H OCEAN
411,1154,1154,440,-121.83,38.45,3.2672,107500,INLAND
411,1275,1275,433,-122.42,40.6,3.4464,122900,INLAND
411,946,946,702,-120.56,38.48,3.4609,120900,INLAND
411,1352,1352,433,-118.87,35.37,3.5441,87000,INLAND
411,1029,1029,382,-119.26,34.27,3.7337,209000,NEAR OCEAN
411,2279,2279,424,-118.42,34.26,3.9,138600,<1H OCEAN
411,849,849,477,-117.78,33.68,4.0187,235600,<1H OCEAN
411,801,801,425,-122.44,37.75,4.2708,368900,NEAR BAY
411,1370,1370,415,-117.95,34.06,4.6312,184800,<1H OCEAN
411,1087,1087,412,-121.95,37.41,4.7625,137500,<1H OCEAN
411,1305,1305,430,-118.31,33.95,4.8295,149600,<1H OCEAN
411,832,832,423,-118.37,34.06,5.0858,470000,<1H OCEAN
411,782,782,398,-117.87,33.6,5.1155,500000,<1H OCEAN
411,1094,1094,410,-117.07,32.8,5.1782,195100,<1H OCEAN
411,1386,1386,416,-118.03,33.93,5.2736,179500,<1H OCEAN
411,1337,1337,405,-117.97,33.71,5.3737,252900,<1H OCEAN
411,963,963,450,-117.94,33.66,5.5,224100,<1H OCEAN
411,1116,1116,455,-118.63,34.16,6.0192,347700,<1H OCEAN
411,1429,1429,447,-117.8,33.69,6.8219,325500,<1H OCEAN
411,1198,1198,428,-122.02,37.28,9.3464,500001,<1H OCEAN
412,1405,1405,434,-119.31,36.06,1.8827,48700,INLAND
412,1000,1000,451,-118.3,33.97,2.1221,119400,<1H OCEAN
412,777,777,415,-117.13,32.73,2.2429,221100,NEAR OCEAN
412,850,850,413,-117.12,32.75,2.3261,114600,NEAR OCEAN
412,1355,1355,458,-117.33,34.07,2.5238,89200,INLAND
412,1308,1308,438,-118.12,34.06,2.5321,197200,<1H OCEAN
412,1197,1197,476,-122.28,40.5,2.6488,83100,INLAND
412,933,933,404,-118.43,34.17,2.6979,266000,<1H OCEAN
412,1524,1524,429,-119.4,36.53,2.75,65000,INLAND
412,914,914,485,-118.06,34.11,2.7656,239500,INLAND
412,1997,1997,468,-117.16,34.06,2.8125,117200,INLAND
412,1158,1158,445,-117.97,33.89,2.8649,137500,<1H OCEAN
412,1659,1659,395,-122.23,37.79,2.9357,107900,NEAR BAY
412,1870,1870,445,-118.21,33.92,3.0417,117300,<1H OCEAN
412,1089,1089,604,-118.95,34.81,3.1364,123500,INLAND
412,934,934,403,-122.32,37.96,3.375,133700,NEAR BAY
412,1523,1523,439,-118.21,34.12,3.5638,170500,<1H OCEAN
412,946,946,436,-118.0,33.81,3.7059,146300,<1H OCEAN
412,994,994,416,-122.16,37.73,4.1164,198200,NEAR BAY
412,902,902,475,-118.29,33.71,4.25,332800,NEAR OCEAN
412,1138,1138,426,-118.02,33.95,4.2917,168900,<1H OCEAN
412,1193,1193,510,-120.1,39.33,4.3958,124800,INLAND
412,1209,1209,396,-117.65,34.09,4.3958,145600,INLAND
412,1415,1415,390,-119.14,34.15,4.43,207700,NEAR OCEAN
412,1199,1199,431,-121.19,38.95,4.5129,196300,INLAND
412,909,909,419,-118.06,34.16,4.8214,362500,INLAND
412,1030,1030,406,-118.35,34.07,4.89,500001,<1H OCEAN
412,1081,1081,412,-117.91,33.63,4.9125,335700,<1H OCEAN
412,763,763,445,-118.18,34.1,4.975,166700,<1H OCEAN
412,1835,1835,364,-121.84,37.32,5.3363,212800,<1H OCEAN
412,962,962,435,-118.43,34.04,5.8587,494700,<1H OCEAN
412,1204,1204,382,-117.92,33.91,6.1825,336900,<1H OCEAN
412,1248,1248,415,-118.93,34.18,6.187,287900,<1H OCEAN
412,1190,1190,431,-122.01,37.29,7.5,500001,<1H OCEAN
413,885,885,433,-121.26,37.98,0.9782,54200,INLAND
413,1041,1041,426,-118.97,35.38,1.375,57500,INLAND
413,1015,1015,439,-119.02,35.42,1.4598,52600,INLAND
413,1062,1062,469,-122.25,37.8,1.6121,171400,NEAR BAY
413,2093,2093,444,-118.2,33.9,2.2125,103200,<1H OCEAN
413,966,966,440,-119.78,36.79,2.9301,68300,INLAND
413,915,915,444,-122.26,37.77,2.9899,228100,NEAR BAY
413,1167,1167,460,-118.31,33.96,3.0625,127400,<1H OCEAN
413,1807,1807,428,-118.21,33.81,3.0882,160700,NEAR OCEAN
413,1399,1399,471,-119.19,35.41,4.4125,149000,INLAND
413,1377,1377,402,-117.15,32.92,4.4615,168300,<1H OCEAN
413,1163,1163,410,-118.3,33.74,4.4671,270800,NEAR OCEAN
413,1353,1353,420,-121.97,37.53,4.75,197000,<1H OCEAN
413,1171,1171,414,-120.43,34.96,4.8155,162900,<1H OCEAN
413,1348,1348,389,-117.95,33.83,4.9394,217800,<1H OCEAN
413,973,973,444,-118.42,34.02,4.9676,414100,<1H OCEAN
413,1183,1183,425,-118.13,33.86,5.1805,201600,<1H OCEAN
413,1215,1215,394,-118.07,34.17,5.5418,326100,INLAND
413,1243,1243,441,-118.57,34.18,6.5304,439800,<1H OCEAN
413,1259,1259,421,-118.03,33.7,7.7854,395300,<1H OCEAN
413,1266,1266,439,-118.4,34.08,15.0001,500001,<1H OCEAN
414,1284,1284,446,-117.18,34.06,1.3485,85100,INLAND
414,1056,1056,414,-121.25,37.98,1.5329,48300,INLAND
414,1344,1344,422,-119.65,36.62,1.6607,58000,INLAND
414,1487,1487,404,-119.35,36.2,1.7462,51100,INLAND
414,533,533,440,-118.09,33.76,1.808,58500,<1H OCEAN
414,1058,1058,565,-123.76,41.03,2.0644,79800,<1H OCEAN
414,844,844,471,-116.97,32.81,2.1422,125000,<1H OCEAN
414,1017,1017,419,-122.29,37.84,2.2106,132500,NEAR BAY
414,1371,1371,386,-119.25,35.78,2.2981,69900,INLAND
414,1481,1481,445,-122.17,37.74,2.4028,97700,NEAR BAY
414,924,924,435,-122.27,37.86,2.5417,182700,NEAR BAY
414,1292,1292,409,-118.34,33.98,2.9315,149000,<1H OCEAN
414,985,985,389,-118.39,34.18,2.9327,240200,<1H OCEAN
414,1371,1371,440,-118.35,33.89,3.0833,232700,<1H OCEAN
414,1177,1177,423,-123.79,39.44,3.2171,116200,<1H OCEAN
414,889,889,967,-122.75,39.01,3.4187,200500,INLAND
414,1500,1500,536,-119.55,37.75,3.5391,55900,INLAND
414,1343,1343,401,-120.87,37.07,3.6331,88600,INLAND
414,1181,1181,421,-117.99,33.73,3.8365,250900,<1H OCEAN
414,755,755,426,-118.15,34.14,3.875,258300,<1H OCEAN
414,1128,1128,500,-122.93,38.38,3.9336,262500,<1H OCEAN
414,1480,1480,415,-119.18,34.16,3.9643,186000,NEAR OCEAN
414,742,742,491,-118.12,33.75,3.9934,500001,NEAR OCEAN
414,1103,1103,430,-118.12,34.1,4.0556,282600,<1H OCEAN
414,1577,1577,385,-122.46,37.69,4.0833,266700,NEAR OCEAN
414,1031,1031,434,-118.51,34.2,4.0924,188400,<1H OCEAN
414,1257,1257,408,-117.92,34.08,4.1312,185200,<1H OCEAN
414,1181,1181,449,-117.87,35.73,4.1518,91800,INLAND
414,902,902,454,-118.38,33.83,4.5179,427200,<1H OCEAN
414,1006,1006,437,-122.16,37.47,5.397,341700,NEAR BAY
414,931,931,458,-117.25,33.0,5.8393,485300,NEAR OCEAN
414,1278,1278,404,-118.37,33.85,6.1599,341200,<1H OCEAN
414,1201,1201,421,-116.95,32.77,6.3191,303400,<1H OCEAN
414,1285,1285,412,-118.48,34.24,6.6537,267600,<1H OCEAN
414,1109,1109,403,-118.08,33.78,6.9324,364700,<1H OCEAN
414,907,907,443,-118.31,34.13,7.2692,498700,<1H OCEAN
414,1153,1153,422,-118.14,34.11,8.1124,500001,<1H OCEAN
414,913,913,460,-118.46,34.07,9.2225,500001,<1H OCEAN
415,1474,1474,383,-118.15,34.16,1.2891,181300,<1H OCEAN
415,1861,1861,421,-121.56,39.53,1.5771,65200,INLAND
415,1025,1025,447,-117.11,32.64,1.858,67500,NEAR OCEAN
415,722,722,404,-121.34,38.61,2.0926,166100,INLAND
415,1304,1304,431,-120.6,37.34,2.1182,68900,INLAND
415,1149,1149,480,-122.23,37.8,2.25,123500,NEAR BAY
415,1129,1129,462,-119.79,36.78,2.319,59100,INLAND
415,747,747,420,-117.13,32.76,2.375,154400,NEAR OCEAN
415,1647,1647,483,-119.77,35.65,2.6066,80000,INLAND
415,1260,1260,461,-118.43,33.99,2.6667,320000,<1H OCEAN
415,934,934,474,-117.1,32.76,2.875,139600,NEAR OCEAN
415,1306,1306,434,-120.36,36.13,3.0134,55500,INLAND
415,1272,1272,418,-117.41,33.96,3.0208,112700,INLAND
415,873,873,435,-122.3,37.9,3.4091,223000,NEAR BAY
415,1494,1494,420,-118.55,34.2,3.5313,211800,<1H OCEAN
415,838,838,473,-122.09,37.41,3.575,274000,NEAR BAY
415,693,693,635,-121.92,36.55,3.6,452800,NEAR OCEAN
415,1402,1402,454,-119.06,36.09,3.6786,72900,INLAND
415,1134,1134,392,-118.31,33.96,3.7143,140300,<1H OCEAN
415,1103,1103,389,-121.87,37.39,3.7153,229800,<1H OCEAN
415,1358,1358,422,-117.45,33.91,3.7333,121400,INLAND
415,1197,1197,430,-117.85,33.79,3.8929,211000,<1H OCEAN
415,1089,1089,439,-121.44,38.5,4.088,96800,INLAND
415,1360,1360,408,-119.9,36.94,4.277,98500,INLAND
415,1116,1116,428,-120.41,34.96,4.5536,190100,<1H OCEAN
415,965,965,462,-118.06,33.82,4.5833,190900,<1H OCEAN
415,1119,1119,436,-122.24,37.76,4.6094,229300,NEAR BAY
415,1475,1475,442,-121.87,38.0,4.8542,144100,INLAND
415,1252,1252,441,-122.5,37.77,5.0562,336700,NEAR BAY
415,1008,1008,418,-118.38,33.87,5.8518,337900,<1H OCEAN
415,1042,1042,438,-117.19,32.69,6.3612,482700,NEAR OCEAN
415,1371,1371,397,-117.99,34.0,6.6988,382500,<1H OCEAN
415,1155,1155,419,-122.04,37.67,6.8233,332600,NEAR BAY
415,1158,1158,426,-122.07,37.36,7.5,500001,<1H OCEAN
416,2051,2051,477,-119.1,35.79,1.8144,49800,INLAND
416,1522,1522,483,-118.3,34.02,1.85,116800,<1H OCEAN
416,1876,1876,432,-118.24,33.96,2.1078,100600,<1H OCEAN
416,1890,1890,447,-118.16,33.97,2.1181,176600,<1H OCEAN
416,2010,2010,442,-121.34,37.96,2.1284,59400,INLAND
416,1536,1536,379,-118.23,34.1,2.1687,157000,<1H OCEAN
416,1326,1326,432,-119.8,36.68,2.1691,66700,INLAND
416,822,822,475,-117.24,32.75,2.3042,220600,NEAR OCEAN
416,1073,1073,434,-122.74,38.42,2.375,141000,<1H OCEAN
416,1693,1693,465,-117.48,33.94,2.7813,112900,INLAND
416,1494,1494,422,-121.75,36.91,2.8056,173200,<1H OCEAN
416,966,966,396,-118.27,34.13,2.9392,230300,<1H OCEAN
416,665,665,454,-118.47,33.99,2.975,500001,<1H OCEAN
416,780,780,471,-118.29,33.71,3.1071,464300,NEAR OCEAN
416,985,985,403,-117.85,34.11,3.1133,180600,INLAND
416,1456,1456,411,-117.89,34.1,3.125,168600,<1H OCEAN
416,1097,1097,443,-120.67,35.48,3.3438,176100,<1H OCEAN
416,968,968,438,-117.28,34.14,3.4906,93300,INLAND
416,869,869,378,-118.33,34.02,3.5,181100,<1H OCEAN
416,1104,1104,443,-117.27,33.03,3.5313,148700,NEAR OCEAN
416,2059,2059,408,-121.84,37.33,3.6765,163600,<1H OCEAN
416,1395,1395,441,-117.0,32.71,3.725,123500,NEAR OCEAN
416,2176,2176,426,-117.98,34.05,3.7454,156900,<1H OCEAN
416,1191,1191,436,-122.02,37.97,4.0,171000,NEAR BAY
416,1107,1107,427,-118.05,34.1,4.2321,252200,INLAND
416,1177,1177,385,-122.49,37.75,4.8516,323800,NEAR OCEAN
416,1148,1148,390,-118.5,34.27,4.869,221600,<1H OCEAN
416,1035,1035,430,-120.46,34.71,4.9292,207200,NEAR OCEAN
416,1176,1176,419,-119.8,34.44,5.0294,280200,NEAR OCEAN
416,1278,1278,439,-122.14,37.08,5.2101,334000,NEAR OCEAN
416,1098,1098,439,-118.39,33.88,5.9683,495500,<1H OCEAN
416,1217,1217,434,-122.04,37.31,6.2045,393800,<1H OCEAN
416,1460,1460,410,-117.85,33.92,8.0287,371800,<1H OCEAN
416,1289,1289,451,-117.8,33.63,11.1121,493000,<1H OCEAN
417,730,730,488,-117.93,33.87,1.4803,137500,<1H OCEAN
417,1397,1397,473,-119.84,36.77,1.4817,72000,INLAND
417,1658,1658,443,-119.25,35.75,1.517,52100,INLAND
417,1631,1631,435,-118.18,33.79,1.6384,128000,NEAR OCEAN
417,620,620,424,-121.47,38.5,1.7188,137500,INLAND
417,1497,1497,443,-118.98,36.06,2.343,47400,INLAND
417,1240,1240,447,-120.45,34.94,2.4091,115500,<1H OCEAN
417,1337,1337,433,-117.69,34.06,2.5536,144000,INLAND
417,720,720,439,-118.18,33.77,2.6371,159400,NEAR OCEAN
417,1720,1720,496,-119.69,36.77,2.6875,60600,INLAND
417,1004,1004,421,-121.33,38.7,2.7868,117800,INLAND
417,1634,1634,382,-122.15,37.47,2.7993,145500,NEAR BAY
417,1198,1198,435,-118.44,34.2,2.9219,241300,<1H OCEAN
417,978,978,443,-116.86,33.73,2.933,170700,INLAND
417,1211,1211,470,-118.25,34.09,2.935,189400,<1H OCEAN
417,1088,1088,426,-118.23,34.13,2.975,244500,<1H OCEAN
417,900,900,480,-118.38,34.05,3.0707,417900,<1H OCEAN
417,1149,1149,448,-117.87,33.86,3.1534,324400,<1H OCEAN
417,1305,1305,477,-119.52,34.4,3.2125,251000,NEAR OCEAN
417,1009,1009,406,-120.47,34.64,3.4063,138000,NEAR OCEAN
417,980,980,413,-122.28,38.0,3.4471,178900,NEAR BAY
417,1144,1144,445,-122.19,37.77,3.5114,151200,NEAR BAY
417,1111,1111,437,-122.48,37.78,3.5588,346400,NEAR BAY
417,1089,1089,440,-118.27,34.12,3.575,230600,<1H OCEAN
417,1377,1377,449,-118.16,34.19,3.5887,153500,<1H OCEAN
417,861,861,442,-118.45,34.18,3.6875,246400,<1H OCEAN
417,975,975,407,-122.31,37.54,4.0726,385400,NEAR OCEAN
417,1192,1192,423,-118.31,33.89,4.1458,231500,<1H OCEAN
417,837,837,500,-118.4,34.15,4.3889,380400,<1H OCEAN
417,798,798,435,-118.44,34.05,4.7109,500000,<1H OCEAN
417,1050,1050,412,-122.2,37.43,5.2421,444500,NEAR OCEAN
417,1123,1123,418,-118.45,34.01,6.4755,405800,<1H OCEAN
417,1376,1376,389,-121.98,37.74,7.9393,399300,<1H OCEAN
417,999,999,398,-122.53,37.91,7.9892,500001,NEAR BAY
418,1000,1000,466,-121.44,38.61,1.0467,70100,INLAND
418,859,859,446,-117.06,34.03,1.5203,126200,INLAND
418,1680,1680,412,-119.77,36.75,1.7083,48300,INLAND
418,1156,1156,449,-119.8,36.75,1.7298,58400,INLAND
418,1512,1512,359,-118.27,34.13,2.1071,208900,<1H OCEAN
418,1028,1028,446,-118.29,33.91,2.3043,177500,<1H OCEAN
418,1267,1267,362,-117.06,32.61,2.5625,131100,NEAR OCEAN
418,774,774,435,-118.12,33.8,2.7092,256300,<1H OCEAN
418,946,946,400,-117.91,33.63,2.7264,311100,<1H OCEAN
418,1529,1529,577,-118.22,33.99,2.7708,186300,<1H OCEAN
418,1689,1689,425,-118.17,34.01,2.7799,149300,<1H OCEAN
418,1257,1257,463,-119.74,36.65,2.9013,89500,INLAND
418,1314,1314,462,-117.99,33.75,3.0909,184400,<1H OCEAN
418,1109,1109,440,-122.08,37.64,3.142,179500,NEAR BAY
418,1306,1306,458,-119.69,36.8,3.2813,68700,INLAND
418,1042,1042,469,-118.18,33.82,3.5,216700,NEAR OCEAN
418,957,957,429,-118.25,34.09,3.5603,210000,<1H OCEAN
418,2198,2198,438,-122.45,37.78,3.6667,418400,NEAR BAY
418,1308,1308,420,-121.31,38.72,3.9506,122200,INLAND
418,1102,1102,540,-120.54,38.75,3.9812,136600,INLAND
418,1233,1233,397,-122.32,38.0,4.0437,162800,NEAR BAY
418,1291,1291,440,-118.3,33.75,4.2308,416100,<1H OCEAN
418,1440,1440,442,-117.9,33.8,4.375,212500,<1H OCEAN
418,971,971,481,-118.35,33.86,4.3859,271300,<1H OCEAN
418,967,967,405,-117.98,33.76,4.4545,192500,<1H OCEAN
418,1132,1132,447,-121.3,38.65,4.5278,144300,INLAND
418,793,793,398,-118.27,34.1,4.7132,304600,<1H OCEAN
418,1336,1336,417,-117.94,34.08,4.87,187700,<1H OCEAN
418,955,955,447,-121.2,39.23,5.2359,213300,INLAND
418,1296,1296,407,-121.8,36.72,5.4508,190000,<1H OCEAN
418,851,851,637,-123.0,38.33,5.6445,364800,NEAR OCEAN
418,1230,1230,434,-122.02,37.31,6.3197,340100,<1H OCEAN
418,1381,1381,406,-117.04,32.81,6.5412,254200,<1H OCEAN
418,1774,1774,410,-121.78,37.34,7.0671,378200,<1H OCEAN
418,1139,1139,409,-118.09,34.18,10.2289,500001,INLAND
419,1820,1820,432,-118.19,34.02,1.7801,142800,<1H OCEAN
419,965,965,456,-120.45,39.8,1.7829,55900,INLAND
419,1134,1134,459,-119.01,35.39,1.8289,59400,INLAND
419,643,643,494,-117.16,32.75,1.9637,137500,NEAR OCEAN
419,990,990,455,-122.26,37.84,1.9911,158700,NEAR BAY
419,1108,1108,435,-119.04,36.07,2.2277,78000,INLAND
419,1051,1051,478,-120.66,40.41,2.2992,70200,INLAND
419,700,700,451,-122.53,37.97,2.5125,270800,NEAR BAY
419,1045,1045,439,-121.09,39.22,2.6042,116700,INLAND
419,749,749,538,-121.92,36.56,2.7039,364000,NEAR OCEAN
419,1792,1792,484,-117.95,34.09,2.8375,166500,<1H OCEAN
419,1006,1006,421,-119.05,35.42,2.8393,57000,INLAND
419,755,755,430,-117.25,32.74,2.9904,286800,NEAR OCEAN
419,1175,1175,438,-118.29,33.88,3.0739,218600,<1H OCEAN
419,1780,1780,417,-118.2,33.93,3.4402,149400,<1H OCEAN
419,1336,1336,465,-118.46,34.18,3.4583,253200,<1H OCEAN
419,1335,1335,430,-117.09,32.61,3.6467,113000,NEAR OCEAN
419,1110,1110,464,-120.93,39.17,3.6563,164900,INLAND
419,929,929,418,-121.76,37.68,3.7301,204400,INLAND
419,1056,1056,444,-117.07,32.63,3.7583,145500,NEAR OCEAN
419,1540,1540,444,-118.07,34.01,3.7986,171000,<1H OCEAN
419,2291,2291,476,-118.46,34.3,4.0337,158500,<1H OCEAN
419,1285,1285,484,-122.02,37.4,4.0655,226800,<1H OCEAN
419,1001,1001,429,-118.51,34.27,4.1042,252100,<1H OCEAN
419,1242,1242,453,-118.54,34.19,4.1319,203700,<1H OCEAN
419,1301,1301,443,-119.06,36.08,4.1856,72100,INLAND
419,1164,1164,468,-118.49,34.26,4.6591,239900,<1H OCEAN
419,1015,1015,443,-117.94,33.65,5.2732,209700,<1H OCEAN
419,966,966,408,-121.51,38.53,5.3135,216600,INLAND
419,1137,1137,418,-118.28,34.18,5.3185,358000,<1H OCEAN
419,1133,1133,543,-117.27,34.5,5.3733,302600,INLAND
419,1286,1286,446,-117.03,33.12,5.4663,248300,<1H OCEAN
419,966,966,426,-120.12,34.6,5.5106,290900,NEAR OCEAN
419,1191,1191,460,-121.98,37.31,5.606,288900,<1H OCEAN
419,1570,1570,426,-117.21,34.04,6.2917,224700,INLAND
419,1056,1056,464,-118.39,33.89,6.3434,460400,<1H OCEAN
419,2038,2038,450,-117.25,32.72,6.5319,345800,NEAR OCEAN
419,978,978,406,-121.36,38.58,8.4699,344000,INLAND
420,1655,1655,424,-118.25,33.95,0.9751,95500,<1H OCEAN
420,1276,1276,438,-122.39,40.59,1.2404,81300,INLAND
420,1186,1186,441,-118.31,34.02,1.2434,98400,<1H OCEAN
420,746,746,449,-118.49,34.21,1.3565,225000,<1H OCEAN
420,1592,1592,457,-118.98,35.39,1.4146,49100,INLAND
420,1141,1141,478,-121.94,38.03,1.4871,87100,INLAND
420,1410,1410,482,-119.14,36.29,1.5321,48300,INLAND
420,1005,1005,396,-121.31,38.26,1.8846,88300,INLAND
420,1259,1259,462,-124.13,40.8,2.2478,81100,NEAR OCEAN
420,1235,1235,478,-117.58,33.88,2.2969,116100,INLAND
420,1200,1200,448,-120.38,36.15,2.7461,70000,INLAND
420,1888,1888,435,-118.35,33.94,2.8462,149100,<1H OCEAN
420,985,985,452,-121.82,38.0,2.8466,113400,INLAND
420,911,911,476,-117.41,33.94,2.87,117600,INLAND
